id_ticket,categoria,subcategoria,inicio_falla,cierre_falla,tiempo_total,tg_region,direccion,abierto_por,fecha_asignacion,equipo_asignado,grupo_asignado,agente_asignado,descripcion,tipo_de_problema,tipo_de_producto,inicio_afectacion,fin_afectacion,desc_falla,severidad,tg_cantidad_dslam,tg_severidad,grupo_que_resolvio,cerrado_por,codigo_de_resolucion,res_anal_code,estatus_del_ticket,tiempo_de_cierre,resolucion,tg_cant_clientes_afectados,tg_cantidad_celdas,tipo,falla_de_fibra_óptica,reparación_principal_fo,reparación_específica_fo
F5367588,DATOS,ROUTER,2024-01-23 05:23:29,2024-01-23 11:03:10,5.66,OCCIDENTE,SAN ANDRES VILLASECA CELDA,tmipuser,2024-01-23 05:36:46,FRONT OFFICE,DESCONOCIDO,marioa.hernandez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: RSAVGTSNN1T1A01A37ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,23/01/2024 05:19:22,2024-01-23 10:44:05,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: RSAVGTSNN1T1A01A37ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.11.91
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",Critica,1,2,FRONT OFFICE,josep.aguilare,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-01-23,"PERSONAL DE FIBRA INDICA VIA WHATSAPP  SE UBICA DAÑO POR CAÍDA DE ÁRBOLES. SE CORRE RESERVA UBICADA A 150MTS Y SE REALIZA UN EMPALME DE 12 FUSIONES. TRABAJAN EN CAMPO AXEL MORALES, HÉCTOR MEJÍA. VALID",0,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5367618,DATOS,SWITCH,2024-01-23 06:30:55,2024-01-23 15:23:23,8.87,ORIENTE,MORAZAN UR,tmipuser,2024-01-23 06:47:18,FRONT OFFICE,DESCONOCIDO,marioa.hernandez,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: YMORGTMON1T1A02A29ENM1 | Puerto: 100GE0/2/27 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,22/01/2024 22:25:09,2024-01-23 15:23:19,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: YMORGTMON1T1A02A29ENM1 | Puerto: 100GE0/2/27 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.4.133
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mnemonico:",Critica,0,3,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,TRANSMISION,closed,2024-01-23,LEONARDO AQUINO INDICA QUE SE REHICIERON LOS EMPALMES DE CARGA QUE VAN ENTRE MORAZAN Y EL RANCHO PARA NO BOTAR LO DEMAS ERA UNA ATENUACION LO QUE SE TENIA SE TRABAJO EN CONJUNTO CON COMPAÑEROS DE PI A,0,0.0,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5367619,DATOS,ROUTER,2024-01-23 06:31:19,2024-01-23 13:38:21,7.12,OCCIDENTE,COATEPEQUE UR,tmipuser,2024-01-23 07:41:12,FRONT OFFICE,DESCONOCIDO,roger.funes,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: QCOAGTCON1T1A04A22EIM2 | Puerto: 50|100GE6/0/0 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,23/01/2024 06:21:23,2024-01-23 13:38:19,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: QCOAGTCON1T1A04A22EIM2 | Puerto: 50|100GE6/0/0 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.76
Causa Probable: 1. The physical connection was torn down. 2. The physical connection was attenuat",Critica,1,2,FRONT OFFICE,alexanderf.lopez,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,2024-01-23,FALLA NO.: 5367619 TAREA DE FO 5367619 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: COATEPEQUE- FINCA LAS MARAVILLAS LATITUD DE CORTE DE F. O: 14.694997 LONGITUD DE CORTE DE F.O: -91.947610 REPARACIÓN PRIN,0,15.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5367990,CONMUTACION,IMS_ACCESO,2024-01-23 11:30:58,2024-01-23 15:38:52,4.13,ORIENTE,PUERTO BARRIOS UR,tmipuser,2024-01-23 11:58:32,FRONT OFFICE,WO - CLAROFIBRAOPTICA,roger.funes,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTPB_OLT_PUERTO_BARRIOS,CAIDA PARCIAL,INCIDENTE CONMUTACION,23/01/2024 11:14:42,2024-01-23 15:38:47,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTPB_OLT_PUERTO_BARRIOS

Huawei/U2000;167773348;/rack=1/shelf=0/slot=1/domain=UNKNOWN/port=9
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical signals(LO",Critica,0,2,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2024-01-23,JORGE MERLOS SE TRABAJA COMO FALLA DE FO SE VALIDA CON CONMUTACION LUIS BARRIENTOS Y INDICA QUE EL SITIO ESTA OPERATIVO LATITUD 15.73121 LONTITUD -88.59786 CODIGO DE CIERRE,0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5368031,DATOS,ROUTER,2024-01-23 12:07:46,2024-01-23 17:39:05,5.52,OCCIDENTE,GRANADA CELDA,tmipuser,2024-01-23 12:20:52,FRONT OFFICE,WO - CLAROFIBRAOPTICA,yensis.calgua,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RCHAGTGRN1D1A02A34ENM1 | Puerto: 25GE0/2/22 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,23/01/2024 12:01:06,2024-01-23 17:39:04,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RCHAGTGRN1D1A02A34ENM1 | Puerto: 25GE0/2/22 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.63.122
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: RCHAGT",Critica,0,2,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-01-23,MYNOR CELADA  INDICA QUE CONFIRMA  BYRON  CIFUENTES  DEL NOC QUE  EL ENLACE SE ENCUENTRAQ OPERATIVO  Y  VALORES  EN  RANGO LA FALLA SE DEBIO  A  QUEMADURA DE CABLE  SE  CORRIERON  20 METROS DE CABLE,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5368198,TRANSMISION,FIBRA OPTICA,2024-01-23 13:41:01,2024-01-24 16:35:41,26.91,METROPOLITANA,GUARDA VIEJO ABAJO,fernando.alvarado,2024-01-23 14:33:20,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marlon.martinez,: AMX-2 || INC || APRLINE || GUARDA VIEJO-GUASTATOYA || 2024012375000109,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,23/01/2024 13:40:59,2024-01-24 16:35:40,: AMX-2 || INC || APRLINE || GUARDA VIEJO-GUASTATOYA || 2024012375000109,Media,0,Falla sin Afectación,FRONT OFFICE,alexanderf.lopez,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,2024-01-24,"JOSE ESCOBAR TRABAJOS DE FIBRA FINALIZADOS, INDICA QUE SE INSTALO 150 METROS DE CABLE DE 48 Y SE REALIZAN DOS EMPALMES, 96 FUSIONES, JUAN RADIAS DE INOC DE MEXICO CONFIRMA SEGMENTO YA SE ENCUENTRA OPE",0,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5369541,CONMUTACION,IMS_ACCESO,2024-01-24 04:28:14,2024-01-24 11:30:06,7.03,ORIENTE,PUERTO BARRIOS UR,tmipuser,2024-01-24 04:32:31,FRONT OFFICE,DESCONOCIDO,rodriguez.brayan,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTPB_OLT_PUERTO_BARRIOS,CAIDA PARCIAL,INCIDENTE CONMUTACION,24/01/2024 04:08:16,2024-01-24 11:27:09,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTPB_OLT_PUERTO_BARRIOS

Huawei/U2000;167773348;/rack=1/shelf=0/slot=2/domain=UNKNOWN/port=4
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical signals(LO",Alta,1,2,FRONT OFFICE,josep.aguilare,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-01-24,JOSE SAZO Y VICTOR MONROY INDICAN QUE SE REHACEN 24 FUSIONES DEJANDO TODO OK. SE PROCEDE A CIERRE,18,0.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5369553,DATOS,ROUTER,2024-01-24 05:48:04,2024-01-24 10:36:34,4.81,OCCIDENTE,RETALHULEU UR,tmipuser,2024-01-24 06:27:18,FRONT OFFICE,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RTLHGTRUN1D2C03B03EIM2 | Puerto: GigabitEthernet6/1/3 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,24/01/2024 05:31:13,2024-01-24 09:31:07,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RTLHGTRUN1D2C03B03EIM2 | Puerto: GigabitEthernet6/1/3 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.56
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemo",Critica,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,TRANSMISION,closed,2024-01-24,"F5369554-F5369553 TAREA DE FO 5369554-5369553 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: UR CUYOTENANGO - CELDA SAN ANDRÉS VILLASECA CENTRAL REU - CELDA SAN FELIPE LATITUD DE CORTE DE F. O: 14.551447, L",1,0.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5369554,DATOS,ROUTER,2024-01-24 05:51:30,2024-01-24 10:41:02,4.83,OCCIDENTE,SAN ANDRES VILLASECA CELDA,tmipuser,2024-01-24 06:37:30,FRONT OFFICE,DESCONOCIDO,rodriguez.brayan,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: RSAVGTSNN1T1A01A37ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,24/01/2024 05:34:28,2024-01-24 10:25:59,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: RSAVGTSNN1T1A01A37ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.11.91
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",Critica,1,2,FRONT OFFICE,josep.aguilare,asd,TRANSMISION,closed,2024-01-24,"F5369554-F5369553 TAREA DE FO 5369554-5369553 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: UR CUYOTENANGO - CELDA SAN ANDRÉS VILLASECA CENTRAL REU - CELDA SAN FELIPE LATITUD DE CORTE DE F. O: 14.551447, L",0,3.0,ACCESO,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5369701,MOVIL,NODO B,2024-01-24 09:00:33,2024-01-24 16:12:42,7.2,CENTRAL,WG3945_SAMPAQUISOY,tmipuser,2024-01-24 09:10:48,FRONT OFFICE,WO - UFINET,roger.funes,"!!PELIGRO!! - Superacion en Umbral de alarma Adjacent Node IP Address Ping Failure - WG3945 - 10.110.118.17 NeType: BSC6910 UMTS| NeLocation: EDIFICIO GUARADA VIEJO ABAJO SALA GSM| vendor: HUAWEI| neName: GTGDV4R| alarmName: Adjacent Node IP Address Ping Failure| alarmLocation: Subrack No.=1, Slot No.=2, Adjacent Node IP Address=10.110.118.17, Number of Adjacent Node 1=92, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Nod",CAIDA POTENCIAL,NODO B FALLA EN EL MEDIO DE TX,24/01/2024 08:58:08,2024-01-24 16:12:37,"!!PELIGRO!! - Superacion en Umbral de alarma Adjacent Node IP Address Ping Failure - WG3945 - 10.110.118.17 NeType: BSC6910 UMTS| NeLocation: EDIFICIO GUARADA VIEJO ABAJO SALA GSM| vendor: HUAWEI| neName: GTGDV4R| alarmName: Adjacent Node IP Address Ping Failure| alarmLocation: Subrack No.=1, Slot N",Critica,0,3,FRONT OFFICE,deboral.arroyo,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-01-24,"24/01/2024 03:16 PM ESTIMADO UN FAVOR VALIDAR ESTADO DE SU SERVICIO. CAUSA EVENTO DEBIDO AL DESPLOME DE UN ÁRBOL QUE HA AFECTADO NUESTRO SERVICIO. SOLUCIÓN, SE INSTALO UN TRAMOS DE FIBRA ÓPTICA (FO) Y",0,0.0,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F5369768,TRANSMISION,DWDM RED CENTROAMERICANA,2024-01-24 09:55:55,2024-02-02 21:12:53,227.28,ORIENTE,ESQUIPULAS UR/SALA DE TRANSMISION,philipe.matute,2024-01-24 10:02:39,FRONT OFFICE,WO - UFINET,thomas.peliz,ATENUACION GT_PROGRESO ACHUAPA - GT_ESQUIPULAS,INTERMITENCIA,FALLA SECCION DWDM,24/01/2024 09:55:36,2024-02-02 21:12:52,ATENUACION GT_PROGRESO ACHUAPA - GT_ESQUIPULAS,Baja,0,Falla sin Afectación,FRONT OFFICE,bernie.cubur,ACTIVIDAD NO EXITOSA,INTERVENCION A LA RED,closed,2024-02-02,SE PROCEDE A CIERRE BAJO EL COMENTARIO ANTERIOR DE PERSONAL  BO TX  SIN COMENTARIO PROVEEIDO POR PARTE DE PROVEEDOR UFINET  02/02/2024 12:00:18 GUATEMALA/CENTRO AMERICA (VELIZ RODRIGUEZ  SERGIO ARMAND,0,0.0,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F5369811,TRANSMISION,DWDM RED CENTROAMERICANA,2024-01-24 10:30:27,2024-02-02 21:20:35,226.84,CENTRAL,BARBERENA CELDA,philipe.matute,2024-01-24 10:43:18,FRONT OFFICE,WO - UFINET,yensis.calgua,ATENUACION GT_BARBERENA - ESV_AHUACHAPAN,INTERMITENCIA,FALLA SECCION DWDM,24/01/2024 10:30:11,2024-02-02 21:20:13,ATENUACION GT_BARBERENA - ESV_AHUACHAPAN,Baja,0,Falla sin Afectación,FRONT OFFICE,bernie.cubur,VENTANA DE MANTENIMIENTO,INTERVENCION A LA RED,closed,2024-02-02,SEGUN COMENTARIO ANTERIOR SE VISUALIZA  PARAMETROS DENTRO DE RANGO  SE INDIGA COMENTARIOS VIA CORREO Y PLATAFORMA UFINET PERO NO SE CUENTA CON COMENTARIOS DE TRABAJOS REALIZADOS SE ENVIA A CIERRE  02/,0,0.0,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO
F5369990,TRANSMISION,DWDM,2024-01-24 12:16:39,2024-01-24 15:25:04,3.14,OCCIDENTE,SAN MARCOS UR,tmipuser,2024-01-24 12:31:27,FRONT OFFICE,DESCONOCIDO,juan.donis,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_San Marcos | Puerto: 0-Floresta/ Tecun Uman-4-11AST2-1(RM1/TM1 Dir Floresta)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.26 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: NSMAGTSM,CAIDA TOTAL,DWDM SIN PROTECCION,24/01/2024 12:06:32,2024-01-24 15:22:31,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_San Marcos | Puerto: 0-Floresta/ Tecun Uman-4-11AST2-1(RM1/TM1 Dir Floresta)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.26 Causa Probable: OSC_LOS is declared if the input power is lower tha,Critica,0,2,FRONT OFFICE,alexanderf.lopez,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,2024-01-24,"COMENTARIO GENERAL DE CIERRE: SE CABLE CORTADO PROVOCADO POR ACCIDENTE SE CORRE 50 M DE RESERVA 1 EMPALME DE 48 FUSIONES, ENLACE OPERATIVO CONFIRMA MAURO MALDONADO DE TRANSMISIÓN EN SITIO ESTUVO TRABA",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5370664,CONMUTACION,SIEMENS,2024-01-24 23:16:34,2024-01-25 11:23:35,12.12,METROPOLITANA,METRONORTE TELECOMUNIQUE SHELTER,tmipuser,2024-01-25 01:33:49,FRONT OFFICE,DESCONOCIDO,marcos.balsells,FALLA DE PASO DE ABONADO - GNCYGTRN_METRONORTE TELECOMUNIQUE SHELTER CLASS=DLUC DLU=230 DLUC=0,CAIDA TOTAL,INCIDENTE CONMUTACION,24/01/2024 23:10:09,2024-01-25 11:22:38,"FALLA DE PASO DE ABONADO - GNCYGTRN_METRONORTE TELECOMUNIQUE SHELTER CLASS=DLUC DLU=230 DLUC=0
HEADER: 
ARIPE/ARIPE1/GUACBK51400002/016                       24-01-24  23:09:42 
2197                               3086/03431             AM.ALARM-48727 

DATA: 
*** DLU FAILURE WITH CONFIGURATION",Alta,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,TRANSMISION,closed,2024-01-25,"JOSE ESCOBAR INDICA QUE SE FINALIZAN TRABAJOS DE FO SE INSTALARON 100 METROS DE CABLE DE 12 HILOS Y SE INSTALARON 2 MUFAS TABAJO EN EL LUGAR BYRON GASPARICO, JOSE MEDINA, RAMON OCHAITA Y ROBERTO ESTRA",128,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5370766,TRANSMISION,DWDM,2024-01-25 02:53:23,2024-01-25 09:48:09,6.91,ORIENTE,LOS AMATES UR,tmipuser,2024-01-25 03:27:28,FRONT OFFICE,DESCONOCIDO,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IAMAGTAM,CAIDA TOTAL,DWDM SIN PROTECCION,25/01/2024 02:42:55,2024-01-25 09:47:01,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is l,Critica,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-01-25,"SE LE LLAMA A KENNET BROWN QUIEN INDICA QUE SE CORRIO RESERVA POR CABLE DAÑOADO, SE INSTALAO NUEVA MUFA CON 48 FUSIONES LA MUFA, CONFIRMA WALTER ENRIQUEZ DE BO",4,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5370776,TRANSMISION,DWDM,2024-01-25 03:25:04,2024-01-25 09:45:48,6.35,ORIENTE,PUERTO BARRIOS UR,tmipuser,2024-01-25 03:55:52,FRONT OFFICE,DESCONOCIDO,jonatan.escobar,HN | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: HN_Puerto_Cortes_PCT03 | Puerto: 0-(1/A)(BARRIOS / PROCERES SPS)-6-11AST2-1(RM1/TM1 (Pto BARRIOS) ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.13.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: CPCOHNPO,CAIDA TOTAL,DWDM SIN PROTECCION,25/01/2024 03:13:05,2024-01-25 09:44:53,HN | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: HN_Puerto_Cortes_PCT03 | Puerto: 0-(1/A)(BARRIOS / PROCERES SPS)-6-11AST2-1(RM1/TM1 (Pto BARRIOS) ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.13.50 Causa Probable: OSC_L,Critica,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-01-25,"SE LE LLAMA A KENNET BROWN QUIEN INDICA QUE SE CORRIO RESERVA POR CABLE DAÑOADO, SE INSTALAO NUEVA MUFA CON 48 FUSIONES LA MUFA, CONFIRMA WALTER ENRIQUEZ DE BO",2,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5371548,TRANSMISION,RADIOS SDH,2024-01-25 14:41:51,2024-01-26 02:02:26,11.34,OCCIDENTE,MAZATENANGO CTRAL,alejandro.rodriguez,2024-01-25 14:53:57,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,romeoe.luna,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL  ZTE ENTRE SANTA BARBARA Y MAZATENANGO,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,25/01/2024 14:41:50,2024-01-26 00:25:31,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL  ZTE ENTRE SANTA BARBARA Y MAZATENANGO,Media,0,3,GT - F.O MOVIL,diego.taguite,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,2024-01-26,"-* SE PROCEDE A CIERRE SERVICIO UP SEGUN CRONO ANTERIOR, SE SOLICITO A UFINET AVANCES  UFINET VIA CORREO, TICKET TIK-382279-Q8G0 26/01/2024 12:06 AM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE",0,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5371758,TRANSMISION,FIBRA OPTICA,2024-01-25 16:46:54,2024-02-15 09:59:29,497.21,ORIENTE,LOS AMATES UR,maldonado.mauro,2024-01-25 17:02:18,FRONT OFFICE,WO - CLAROFIBRAOPTICA,romeoe.luna,ATENUACION  DE ENLACE  ENLACE LOS AMATES - PUERTO BARRIOS.  AC3 SDH Y DWDM.,INTERMITENCIA DEL SERVICIO,FIBRA INTERMITENTE,25/01/2024 16:46:53,2024-02-15 04:57:09,"ATENUACION  DE ENLACE  ENLACE LOS AMATES - PUERTO BARRIOS.  AC3 SDH Y DWDM.
SWAP DE FIBRAS .",Baja,0,Falla sin Afectación,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-02-15,EDWIN ARAGON INDICA QUE SE ATIENDE VENTANA EN CONJUNTO CON JOSE SAZO DE PX   SE INTERCAMBIAN FIBRAS ENTREA NAILLO DWDM Y ANILLO 14 ENTRE AMATES - PUERTO BARRIOS  SE VALIDA PARAMETROS DENTRO DE NORMA P,0,0.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
