recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
1012,F5682959,F5682959-002,MOVIL,BTS,TELGUA,22/08/2024 17:06:27,23/08/2024 11:38:13,18.53,Guatemala,METROPOLITANA,WG1675_ECELL_MONTE_BELLO_INVERSIONES_DE_CENTRO_AMERICA,tmipuser,22/08/2024 19:22:07,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"RADIOBASE_HUAWEI .""ECELL_MONTE_BELLO_INVERSIONES_DE_CENTRO_AMERICA_ID_WG1675""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,22/08/2024 16:53:04,23/08/2024 11:38:11,"ManagedObject: RADIOBASE_HUAWEI .""ECELL_MONTE_BELLO_INVERSIONES_DE_CENTRO_AMERICA_ID_WG1675""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG1675",1,0,2,Closed,FRONT OFFICE,deboral.arroyo,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,23-AUG-24,"INFORMA JOSE FERNANDO ESCOBAR QUE SE CORRE RESERVA DE 15MTS, SE REALIZA UN EMPALME DE 12 FUSIONES, TRABAJARON EN EL LUGAR GRUPO DE BYRON GASPARICO, CAUSA DEL CORTE SABOTAJE.  OPERATION BASE STATION NA",1,0,14.574940,-90.480925,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,
1013,F5683722,F5683722-002,TRANSMISION,DWDM,TELGUA,23/08/2024 08:23:31,23/08/2024 15:42:36,7.32,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,23/08/2024 08:31:48,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,23/08/2024 08:16:46,23/08/2024 15:33:04,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the,1,0,2,Closed,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,23-AUG-24,UFINET ATIENDE CON  AVERÍA EN FIBRA ÓPTICA POR ACCIDENTE DE TRÁNSITO. SOLUCION SE INSTALO UN TRAMO DE FO Y DOS CAJAS DE EMPALME LOS TIEMPOS SE DETIENEN POR RIESGO ELÉCTRICO A LAS 9:32 GMT-6. HASTA 11:,0,1,no brinda ufinet,no brinda ufinet,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,PUERTO BARRIOS-LA RUIDOSA_UFINET,
1014,F5684002,F5684002-001,CONMUTACION,IMS_ACCESO,TELGUA,23/08/2024 09:27:11,23/08/2024 16:48:46,7.36,Guatemala,OCCIDENTE,SAN ANDRES CHAPIL,tmipuser,23/08/2024 10:29:39,FRONT OFFICE,WO - CCR GT,,marlon.martinez,GT - PERDIDA DE CONEXION ENTRE MSAN MA5603T M00_NSPSGTSN_SAN_ANDRES_CHAPIL Y U2000,CAIDA TOTAL,INCIDENTE CONMUTACION,23/08/2024 09:01:33,23/08/2024 15:47:58,"GT - PERDIDA DE CONEXION ENTRE MSAN MA5603T M00_NSPSGTSN_SAN_ANDRES_CHAPIL Y U2000

Huawei/U2000;7342727
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=75-100,
Layer Rate=1,
service affecting=Information_not_provided,
affectedTP list=,
n",1,0,2,Closed,FRONT OFFICE,sergior.portillo,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,23-AUG-24,TIPO DE FALLA: ULTIMA MILLA TRAMO DE FIBRA: SAN MARCOS  A SAN ANDRÉS CHAPIL LATITUD DE CORTE DE F. O: 14.972440 LONGITUD DE CORTE DE F.O:.                        -91.790968 REPARACIÓN PRINCIPAL DE F.O,0,1,14.972440,-91.790968,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,
1015,F5684021,F5684021-001,MOVIL,BTS,TELGUA,23/08/2024 09:34:05,23/08/2024 18:52:25,9.31,Guatemala,OCCIDENTE,SAN JERONIMO SAN MARCOS CELDA,iboy.victor,23/08/2024 12:08:41,GT - F.O MOVIL,WO - CCR GT,,marioa.hernandez,"GUATEMALA SITIO 2GY3G FUERA POR TRANSMISION, SSITIO:WG3226_SAN_JERONIMO_SAN_MARCOS_:ESITIO",CAIDA TOTAL,BTS  CON FALLA,23/08/2024 09:34:04,23/08/2024 18:52:24,"GUATEMALA SITIO 2GY3G FUERA POR TRANSMISION, SSITIO:WG3226_SAN_JERONIMO_SAN_MARCOS_:ESITIO",2,0,2,Closed,GT - F.O MOVIL,julio.barrera,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,23-AUG-24,FALLA: 5684021 *TAREA DE FO:  5684021 *TIPO DE FALLA: ÚLTIMA MILLA *TRAMO DE FIBRA: PAJAPITA - SAN JERONIMO *LATIDUD DE CORTE DE F. O: 14.78728 *LONGITUD DE CORTE DE F.O: -91.97019 *REPARACION PRINCIP,0,1,14.78728,-91.97019,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1016,F5684215,F5684215-003,DATOS,SWITCH,TELGUA,23/08/2024 11:12:17,23/08/2024 18:52:13,7.67,Guatemala,OCCIDENTE,CONCEPCION SOLOLA UR,iboy.victor,23/08/2024 11:26:13,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,yensis.calgua,FUERA DE SERVICIO ATN GT (TOTONICAPAN) CONCEPCION_SOLOLA HUAWEI ATN 910C(10.72.42.107) - ROUTER,CAIDA TOTAL,FUERA DE SERVICIO,23/08/2024 11:12:15,23/08/2024 18:02:22,FUERA DE SERVICIO ATN GT (TOTONICAPAN) CONCEPCION_SOLOLA HUAWEI ATN 910C(10.72.42.107) - ROUTER,2,1,2,Closed,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,23-AUG-24,"COMENTARIO GENERAL DE CIERRE: DAÑO POR ESTIRON PROVOCADO POR TRANSPORTE PESADO, SE INSTALO 100 MTS DE CABLE ÓPTICO, SE REALIZO 2 EMPALMES, 24 FUSIONES, SE UTILIZARON 2 MUFAS  CORNING ATENDIERON EN CAM",0,6,14.768844,-91.152896,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1017,F5684584,F5684584-003,MOVIL,BTS,TELGUA,23/08/2024 13:59:37,23/08/2024 18:53:15,4.89,Guatemala,METROPOLITANA,WG1503_COMERCIAL_EL_FRUTAL,tmipuser,23/08/2024 14:31:57,GT - F.O MOVIL,WO - CCR GT,,bryan.sutuj,"RADIOBASE_HUAWEI .""COMERCIAL_EL_FRUTAL_ID_WG1503""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,23/08/2024 13:38:02,23/08/2024 18:53:13,"ManagedObject: RADIOBASE_HUAWEI .""COMERCIAL_EL_FRUTAL_ID_WG1503""
AddText: Guatemala ---SECTORES FUERA DE SERVICIO EN: WG1503",1,0,2,Closed,GT - F.O MOVIL,julio.barrera,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,23-AUG-24,"GILMAR INDICA QUE SE EXTENDIO UN CALBE DE 150 METROS DE 12 FIBRAS,  2 EMPALMES 2 CIERRES 400A TRABAJA MIGUEL ANGEL LIMA, CARLOS CASTELLANO, ALEX BOBADILLA, JOSE LUIS HERNANDEZ, ADOLFO MEDINA , JOEL RO",1,0,14.518959,-90.565072,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,
1018,F5685345,F5685345-003,TRANSMISION,DWDM,TELGUA,23/08/2024 23:33:05,24/08/2024 14:27:54,14.91,Guatemala,OCCIDENTE,MAZATENANGO CTRAL,luis.e.gonzalez,24/08/2024 08:58:08,FRONT OFFICE,WO - CCR GT,WO - UFINET,walfred.rubi,ALTA ATENUACIÓN ENTRE LOS NODOS DE RETALHULEU - MAZATENANGO DWDM ZTE XT  SE TIENE RX DE MAZATENANGO,ENLACE FUERA DE SERVICIO,FIBRA ATENUADA,23/08/2024 23:33:00,24/08/2024 14:27:37,"ALTA ATENUACIÓN ENTRE LOS NODOS DE RETALHULEU - MAZATENANGO DWDM ZTE XT  SE TIENE RX DE MAZATENANGO CON 7DB DE ATENUACIÓN
CABE MENCIONAR QUE AFECTA SERVICIO DE 40MB DE TLANEPANTLA QUE ACTUALMENTE ESTA POR SU RUTA PRESET, POR LO QUE SE ENCUENTRA LINEAL POR LA ALTA ATENUACIÓN QUE EXISTE",3,0,2,Closed,FRONT OFFICE,josep.aguilare,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,24-AUG-24,"JOSE MURALLES SE REEMPLAZO UN ATENUADOR SE COLOCA UNO DE 5 DB Y ENLACE ENTRA EN SERVICIO, CONFIRMA CARLOS OSORIO DE TX APOYA LUIS DEL CID DE LADO DE MAZATE * NO SE TIENE DETALLES DE FO",1,0,na,na,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.5 CAMBIO DE PATCHCOARD MONOMODO DE CUALQUIER TIPO Y LONGIT,TRAMO NO DOCUMENTADO,
1019,F5686452,F5686452-002,DATOS,SWITCH,TELGUA,24/08/2024 18:42:57,25/08/2024 11:38:39,16.93,Guatemala,OCCIDENTE,ZANJON SAN LORENZO SHELTER,iboy.victor,24/08/2024 21:37:29,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,FUERA DE SERVICIO ATN GT ZANJON SAN LORENZO HUAWEI ATN910C(10.72.199.76) - ROUTER,CAIDA TOTAL,FUERA DE SERVICIO,24/08/2024 18:42:55,25/08/2024 11:12:59,FUERA DE SERVICIO ATN GT ZANJON SAN LORENZO HUAWEI ATN910C(10.72.199.76) - ROUTER,2,0,2,Closed,FRONT OFFICE,joser.marroquin,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,25-AUG-24,F5686538/5687115. TAREA DE FO TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: MALACATAN A TECUN UMAN LATITUD DE CORTE DE F. O: 14.792884 LONGITUD DE CORTE DE F.O: -92.097560 REPARACIÓN PRINCIPAL DE F.O.: 3 R,0,7,14.792884,-92.097560,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1020,F5686538,F5686538-001,DATOS,ROUTER,TELGUA,24/08/2024 20:31:28,25/08/2024 11:38:40,15.12,Guatemala,OCCIDENTE,PAJAPITA,tmipuser,24/08/2024 20:40:12,FRONT OFFICE,WO - CCR GT,,mynor.adqui,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: NPAJGTPAN1D1A01A09ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,24/08/2024 20:16:19,25/08/2024 11:12:22,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: NPAJGTPAN1D1A01A09ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.72.199.104
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
De",1,1,2,Closed,FRONT OFFICE,joser.marroquin,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,25-AUG-24,F5686538/5687115. TAREA DE FO TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: MALACATAN A TECUN UMAN LATITUD DE CORTE DE F. O: 14.792884 LONGITUD DE CORTE DE F.O: -92.097560 REPARACIÓN PRINCIPAL DE F.O.: 3 R,0,11,14.792884,-92.097560,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1021,F5686996,F5686996-003,DATOS,ROUTER,TELGUA,25/08/2024 08:08:08,25/08/2024 15:05:20,6.95,Guatemala,CENTRAL,SIPACATE CELDA,tmipuser,25/08/2024 08:48:00,FRONT OFFICE,WO - CCR GT,,bryan.sutuj,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,25/08/2024 07:52:21,25/08/2024 13:34:56,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.103.85.98
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",1,0,2,Closed,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,25-AUG-24,FALLAS NO.: 5686996 TAREA DE FO 5686996-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: UR LA GOMERA- SIPACATE LATITUD DE CORTE DE F. O: 14.0752200 LONGITUD DE CORTE DE F.O: -91.0580681 REPARACIÓN PRINCIPAL,1,4,14.0752200,-91.0580681,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.6 INSTALACION DE CABLE FO AEREO ADSS DE CUALQUIER CAPACIDA,TRAMO NO DOCUMENTADO,
1022,F5687115,F5687115-001,TRANSMISION,DWDM,TELGUA,25/08/2024 09:28:20,25/08/2024 11:47:20,2.32,Guatemala,OCCIDENTE,TECUN UMAN UR,tmipuser,25/08/2024 09:34:44,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: NAYUGTTU,CAIDA TOTAL,DWDM SIN PROTECCION,25/08/2024 09:08:13,25/08/2024 10:56:44,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower th,1,0,2,Closed,FRONT OFFICE,joser.marroquin,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,25-AUG-24,F5686538/5687115. TAREA DE FO TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: MALACATAN A TECUN UMAN LATITUD DE CORTE DE F. O: 14.792884 LONGITUD DE CORTE DE F.O: -92.097560 REPARACIÓN PRINCIPAL DE F.O.: 3 R,1,0,14.792884,-92.097560,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1023,F5687386,F5687386-001,CONMUTACION,IMS_ACCESO,TELGUA,25/08/2024 14:30:40,26/08/2024 11:31:29,21.01,Guatemala,ORIENTE,SAN JOSE LA ARADA,tmipuser,25/08/2024 15:38:03,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,jonatan.escobar,GT - PERDIDA DE CONEXION CON INTERFACE H901MPSA  EN GPON MA5800-X2 M01_USJAGTJAN1C3A01A011SA0_OLT_SN_JOSE_L_ARADA;/rack=1/shelf=0/slot=4/domain=UNKNOWN/port=0,CAIDA PARCIAL,INCIDENTE CONMUTACION,25/08/2024 14:12:51,26/08/2024 11:31:06,"GT - PERDIDA DE CONEXION CON INTERFACE H901MPSA  EN GPON MA5800-X2 M01_USJAGTJAN1C3A01A011SA0_OLT_SN_JOSE_L_ARADA;/rack=1/shelf=0/slot=4/domain=UNKNOWN/port=0

Huawei/U2000;167774015;/rack=1/shelf=0/slot=4/domain=UNKNOWN/port=0
native ProbableCause=The upstream ethernet port connection fails or the",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,26-AUG-24,"DANI ANDRINO INDICA QUE SE INSTALO 150 MTS DE FIBRA DE 24 HILOS, SE INSTALO 2 MUFAS CON 24 FUSINONES DEJANDO TODO OK CONFIRMA EDWIN NAVARRO DE BO CX.  ELIO ALDANA, OSCAR RIOS, HEBER BUENAFE.",0,1,14.746559,-89.5418506,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,
1024,F5687800,F5687800-001,TRANSMISION,DWDM,TELGUA,25/08/2024 22:02:00,26/08/2024 02:11:02,4.15,Guatemala,ORIENTE,RIO DULCE UR,luis.ramirezs,25/08/2024 22:17:53,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,marcos.balsells,"PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL ENTRE GT_POPTUN - GT_RIO DULCE, AFECTANDO SEGMENTO SD",CAIDA TOTAL,DWDM SIN PROTECCION,25/08/2024 22:01:58,26/08/2024 01:10:31,"PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL ENTRE GT_POPTUN - GT_RIO DULCE, AFECTANDO SEGMENTO SDH EN SUBTENDIDO 38 Y 22 PETEN ENTRE RIO DULCE - MODESTO MENDEZ",3,0,2,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,26-AUG-24,UFINET INDICA VIA CORREO  26/08/2024 12:56 AM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO CAUSA: AVERÍA EN FIBRA ÓPTICA FORTUITO ACCIDENTE DE TRÁNSITO SOLUCIÓN: CORRIMIENTO DE RESER,1,0,NO BRINDA DATOS,NO BRINDA DATOS,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,TRAMO NO DOCUMENTADO,
1025,F5688029,F5688029-002,TRANSMISION,DWDM,TELGUA,26/08/2024 02:41:35,26/08/2024 10:36:35,7.92,Guatemala,ORIENTE,GUASTATOYA UR,luis.ramirezs,26/08/2024 05:54:40,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,ALARMAS DE APR-LINE ENTRE GUASTATOYA Y RIO HONDO,CAIDA POTENCIAL,DWDM SIN PROTECCION,26/08/2024 02:41:32,26/08/2024 10:10:53,ALARMAS DE APR-LINE ENTRE GUASTATOYA Y RIO HONDO,3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,26-AUG-24,"SE UBICO DAÑO A 43.07 KILOMETROS DE GUSTATOYA DIRECCION RIO HONDO, SE ENCONTRÓ DAÑO POR ROEDORES, SE CORRE RESERVA A 200 METROS Y SE INSTALA 1 MUFA, CONFIRMA ALBERTO DIAS DE INOC, INDICA DANI ANDRINO",0,0,14.931227,-89.816618,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,TRAMO NO DOCUMENTADO,
1026,F5688349,F5688349-003,MOVIL,BTS,TELGUA,26/08/2024 08:42:44,26/08/2024 18:41:28,9.98,Guatemala,OCCIDENTE,WG4994_SAN_FRANCISCO_PAJAPITA,tmipuser,26/08/2024 14:37:07,GT - F.O MOVIL,WO - CCR GT,,bryan.sutuj,"RADIOBASE_HUAWEI .""SAN_FRANCISCO_PAJAPITA_ID_WG4994""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,26/08/2024 08:29:40,26/08/2024 18:41:27,"ManagedObject: RADIOBASE_HUAWEI .""SAN_FRANCISCO_PAJAPITA_ID_WG4994""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN1R,  ---SITIO FUERA POR TRANSMISION WG4994 CRITICIDAD BAJO",1,0,2,Closed,GT - F.O MOVIL,julio.barrera,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-AUG-24,OMAR GABRIEL INDICA QUE SE LOCALIZO DAÑO POR TRABAJO DE TERCEROS UN MACHETAZO Y SE INSTALARON 100 MTS DE CABLE DE 12 Y SE REALIZARON DOS EMPALMES DE 12 FUSIONES CADA UNO ATIENDE LUIS PEÑA CARLOS MAZAR,0,1,14.72382,-92.03604,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1027,F5688972,F5688972-001,TRANSMISION,DWDM,TELGUA,26/08/2024 14:38:36,27/08/2024 00:13:58,9.59,Guatemala,OCCIDENTE,HUEHUETENANGO UR,tmipuser,26/08/2024 17:39:51,GT - F.O MOVIL,WO - CCR GT,,walfred.rubi,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Huehuetenango | Puerto: 1-subrack-13-G3DAFS-6(RX1/TX1-Petzal)-OSC:1 Tipo de Equipo: OptiX OSN 9800 M12 - Direccion IP: 10.179.5.154 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: HUEHGTHU,CAIDA TOTAL,DWDM SIN PROTECCION,26/08/2024 14:28:05,26/08/2024 23:55:02,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Huehuetenango | Puerto: 1-subrack-13-G3DAFS-6(RX1/TX1-Petzal)-OSC:1 Tipo de Equipo: OptiX OSN 9800 M12 - Direccion IP: 10.179.5.154 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,TRABAJOS DE TERCEROS,ADMINISTRATIVO,closed,f,,,,27-AUG-24,FALLAS NO.: 5688972 TAREA DE FO 5688972-003 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: CENTRAL HUEHUETENANGO - SAN RAFAEL PETZAL LATITUD DE CORTE DE F. O: 15.3113310 LONGITUD DE CORTE DE F.O:  -91.53402,1,0,15.3113310,-91.5340260,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,
1028,F5689233,F5689233-002,CLARO TV,RED HFC,TELGUA,26/08/2024 17:49:48,26/08/2024 20:17:40,2.46,Guatemala,METROPOLITANA,DON JUSTO UR/SALA VIDEO HUB,ronal.marcos,26/08/2024 17:52:16,GT - F.O VOC,WO - CCR GT,,jonatan.escobar,DJU55 TRABAJO PROGRAMADO COD. 90 REUBICACION DE INFRA-ESTRUCTURA,CAIDA PARCIAL,INTERNET_TV_VOZ,26/08/2024 17:49:46,26/08/2024 20:17:39,DJU55 TRABAJO PROGRAMADO COD. 90 REUBICACION DE INFRA-ESTRUCTURA,2,0,2,Closed,GT - F.O VOC,omar.zambrano,ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-AUG-24,SE COMUNICA LEVI QUIÑONEZ Y INDICA QUE SE ESTRECHA RESERVA 50 METROS SE REALIZAN 12 FUSIONES Y SE INSTALA MUFA TAYCO450 VALIDA OMAR SANBRANO DEL VOC ULTIMA MILLA LATITUD 14.32266 LONGITUD  90.26071 CO,50,0,14.32266,90.26071,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,
