recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
1719,F5474658,F5474658-003,MOVIL,BTS,TELGUA,25/04/2024 22:20:38,26/04/2024 11:39:12,13.31,Guatemala,ORIENTE,ALDEA EL MILAGRO CELDA,iboy.victor,25/04/2024 22:25:26,FRONT OFFICE,WO - CCR GT,,kevino.garcia,FUERA DE SERVICIO ENODEB NAME: LG3671 - ALDEA_EL_MILAGRO ENODEB IP: 10.111.95.83,CAIDA TOTAL,BTS  CON FALLA,25/04/2024 22:20:37,26/04/2024 11:04:59,FUERA DE SERVICIO ENODEB NAME: LG3671 - ALDEA_EL_MILAGRO ENODEB IP: 10.111.95.83,2,0,2,Closed,FRONT OFFICE,deboral.arroyo,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-APR-24,FALLA: 5474658 TAREA DE FO TIPO DE FALLA: ULTIMA MILLA TRAMO DE FIBRA: BUENOS AIRES-ALDEA EL MILAGRO LATITUD DE CORTE DE F. O: 15.58.41 LONGITUD DE CORTE DE F.O: -88.88.49 REPARACIÓN PRINCIPAL DE F.O.,0,1,15.58.41,-88.88.49,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
1720,F5474806,F5474806-001,TRANSMISION,RADIOS SDH,TELGUA,26/04/2024 01:38:15,26/04/2024 14:45:44,13.12,Guatemala,CENTRAL,PUERTO SAN JOSE CENTRO TC CELDA,alejandro.rodriguez,26/04/2024 10:46:41,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,SE PRESENTA SIMULTÁNEAMENTE 2 EVENTOS EN LA RUTA QUE TENEMOS CON CLARO GUATEMAL,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,26/04/2024 01:38:14,26/04/2024 14:45:43,"SE PRESENTA SIMULTÁNEAMENTE 2 EVENTOS EN LA RUTA QUE TENEMOS CON CLARO GUATEMAL
·TICKET#2024042675000018 ¿ AMX-2 || INC || APR LINE || GUARDA VIEJO - SAN JOSE.  PENDIENTE DIAGNÓSTICO Y TIEMPO ESTIMADO.",3,0,3,Closed,FRONT OFFICE,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-APR-24,SE LLAMO A GILMAR NUEVAMENTE INDICADO QUE A NIVEL DE FO YA HABIA  LEVANTADO INDICA QUE PERSONAL DE TX NECESITABA REALIZAR PRUEBA CON TX  //GILMAR HERNANDEZ SOLICITA EL CIERRE DE LA FALLA INDICANDO QUE,0,0,-14.609850,-90.538493,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1721,F5474900,F5474900-001,MOVIL,BTS,TELGUA,26/04/2024 05:53:13,26/04/2024 18:50:15,12.95,Guatemala,OCCIDENTE,COLONIA BELEN ZONA 7 XELA CELDA,alexanderf.lopez,26/04/2024 06:15:11,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,kevino.garcia,GT COLONIA BELEN ZONA 7 XELA SECTORES FUERA ID = 5242,CAIDA TOTAL,CORTE DE FIBRA OPTICA,26/04/2024 05:52:46,26/04/2024 17:33:29,GT COLONIA BELEN ZONA 7 XELA SECTORES FUERA ID = 5242,3,0,2,Closed,FRONT OFFICE,deboral.arroyo,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-APR-24,TAREA DE FO F5474900-001 *TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: QUETZALTENANGO 3 A COLONIA BELEN LATITUD DE CORTE DE F. O: 14.855983 LONGITUD DE CORTE DE F.O: -91.515493 REPARACIÓN PRINCIPAL DE,156,1,14.855983,-91.515493,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.3 EMPALME O FUSION POR HILO DE FO EN CAJA DISTRIBUCION /TE,,
1722,F5476604,F5476604-002,DATOS,DATOS,TELGUA,27/04/2024 16:57:07,28/04/2024 15:24:33,22.46,Guatemala,OCCIDENTE,MEDIA LUNA CELDA,tmipuser,27/04/2024 17:17:26,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,diego.quiroa,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: KCUNGTMLN1T1A01A32ENM1 | Puerto: 100GE0/2/26 Interfaz Generica,CAIDA TOTAL,ENLACES ENTRE NODOS SIN REDUNDANCIA,27/04/2024 16:36:59,28/04/2024 11:27:08,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: KCUNGTMLN1T1A01A32ENM1 | Puerto: 100GE0/2/26 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.5.178
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: KCUNGT",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,TRABAJOS DE TERCEROS,ADMINISTRATIVO,closed,f,,,,28-APR-24,28/04/2024 11:24:37 GUATEMALA/CENTRO AMERICA (CARLOS RENE GOMEZ PATZAN): NIVELES DENTRO DE RANGO  <KCUNGTMLN1T1A01A26ENM1>DIS INT  100GE0/2/26 | INC DES|POWER|RATE|TIME   SE  CONFIRMA  CON  CARLOS  GO,0,1,no se tiene  datos,no se tiene  datos,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
1723,F5477629,F5477629-003,DATOS,SWITCH,TELGUA,28/04/2024 16:05:04,29/04/2024 00:14:06,8.15,Guatemala,ORIENTE,TELEMAN CELDA,bernie.cubur,28/04/2024 16:20:46,FRONT OFFICE,WO - CCR GT,,rodriguez.brayan,FUERA DE SERVICIO 6 EQUIPOS EN ORIENTE - TELEMAN,CAIDA TOTAL,FUERA DE SERVICIO,28/04/2024 16:05:01,28/04/2024 23:51:45,"FUERA DE SERVICIO 6 EQUIPOS EN ORIENTE - TELEMAN
20240428 154817 DOWN GT CELDA TELEMAN II (COUBICADO) HUAWEI ATN910D(10.103.91.88) 10.103.91.88 TIMED OUT
20240428 154816 DOWN GT (ALTA VERAPAZ) TELEMAN HUAWEI ATN 910C(10.103.91.4) 10.103.91.4 TIMED OUT
20240428 154816 DOWN GT CELDA CARRETERA TUCURU L",1,0,2,Closed,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,29-APR-24,"SE PROCEDE AL CIERRE VALIDA SANTOS BATEN DE BO IP  UFIENT ATIENDE CON CAUSA DEL PROBLEMA: AVERÍA DE FIBRA ÓPTICA/ POR VANDALISMOS /SABOTAJES (15.365061, -89.673962) SOLUCIÓN PROPUESTA: TENDIDO DE FIBR",0,18,15.365061,89.673962,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
1724,F5478258,F5478258-003,TRANSMISION,DWDM,TELGUA,29/04/2024 07:37:56,29/04/2024 19:22:16,11.74,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,29/04/2024 07:49:48,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-2(RM2/TM2 Dir Puerto Cortez ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,29/04/2024 07:32:31,29/04/2024 14:36:41,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-2(RM2/TM2 Dir Puerto Cortez ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is d,3,0,2,Closed,FRONT OFFICE,alexanderf.lopez,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,29-APR-24,"KENETH BROWN SE TENIA DAÑO EN CABLE CANALIZADO, SE INSTALA 130 METROS DE CABLE CANALIZADO DOS MUFAS NUEVAS CON 24 FUSIONES CADA MUFA, SE TRABAJA EN CONJUNTO CON KEVIN PEREZ, JOSE SASO CON APOYO DE CON",1,0,15.6938,-88.5772,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
1725,F5478690,F5478690-003,DATOS,IMS_ACCESO,TELGUA,29/04/2024 11:39:39,29/04/2024 17:05:02,5.42,Guatemala,METROPOLITANA,AMA201 CD AMATITLAN,tmipuser,29/04/2024 11:49:42,FRONT OFFICE,WO - CCR GT,,roger.funes,GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GAMAGTADN1D1A01A01EPA0 Amatitlan CD AMA201 AMA201 CD AMATITLAN,CAIDA TOTAL,INCIDENTE DE DATOS PLANTA INTERNA,29/04/2024 11:22:59,29/04/2024 17:04:58,"GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GAMAGTADN1D1A01A01EPA0 Amatitlan CD AMA201 AMA201 CD AMATITLAN

Huawei/U2000;7341304
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_not_pr",1,0,2,Closed,FRONT OFFICE,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,29-APR-24,"GILMAR HERNANDEZ INDICA QUE SE UTLIZA RESERVA DE 100 METROS DE FO Y SE REALIZAN 12 FUSIONES TRABAJA ALEXANDER BOBADILLA, MIGEL ANGEL LIMA Y CARLOS CASTELLANA VALIDA YARET MARTINEZ DE GESTIONES QUE TOD",1,0,14.482970,-90.629010,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1726,F5478994,F5478994-001,CONMUTACION,IMS_ACCESO,TELGUA,29/04/2024 13:44:09,29/04/2024 19:22:15,5.64,Guatemala,ORIENTE,GUASTATOYA UR,tmipuser,29/04/2024 13:51:58,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901GPHF DEL GPON M02_YGUAGTGU_OLT_GUASTATOYA,CAIDA PARCIAL,INCIDENTE CONMUTACION,29/04/2024 13:24:13,29/04/2024 17:56:39,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901GPHF DEL GPON M02_YGUAGTGU_OLT_GUASTATOYA

Huawei/U2000;7341653;/rack=1/shelf=0/slot=2/domain=UNKNOWN/port=13
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical signals(LOS),
P",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,29-APR-24,"ELVIS AQUINO 58260601 SE TIRO 100 METROS DE CABLE Y SE REALIZAN 48 EMPALMES EN 2 MUFAS, QUEDANDO OPERATIVO SIN ALARMAS.  SE VALIDA CON JUAN VILLAREAL DE DESPACHO. TRAMO: OLT GUASTATOYA UR HACIA CASAS",1,0,14.891063,-90.074767,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1727,F5479512,F5479512-001,TRANSMISION,DWDM,TELGUA,29/04/2024 17:42:35,30/04/2024 09:35:58,15.89,Guatemala,ORIENTE,COBAN UR,tmipuser,29/04/2024 17:55:23,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,cindy.depaz,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCOBGTCO,CAIDA TOTAL,DWDM SIN PROTECCION,29/04/2024 17:40:08,30/04/2024 08:15:56,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS thresho,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,30-APR-24,"COMPLETADO LAS LABORES PROGRAMADAS EN SU SITIO. DURANTE NUESTRA INTERVENCIÓN, IDENTIFICAMOS QUE UN ÁRBOL SE HABÍA CAÍDO SOBRE LA FIBRA ÓPTICA DEBIDO A LOS FUERTES VENDAVALES EN LA ZONA. CAUSA: AVERÍA",0,5,NA,NA,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
1728,F5480271,F5480271-002,CLARO TV,RED HFC,TELGUA,30/04/2024 07:22:58,30/04/2024 23:49:46,16.45,Guatemala,METROPOLITANA,VISTA HERMOSA/SALA DE VIDEO HUB,ronal.marcos,30/04/2024 10:00:42,GT - F.O VOC,WO - CCR GT,,roger.funes,VHE28 NODO FUERA DE SERVICIO CAIDA TOTAL DE NODO,CAIDA TOTAL,INTERNET_TV_VOZ,30/04/2024 07:22:57,30/04/2024 23:49:28,VHE28 NODO FUERA DE SERVICIO CAIDA TOTAL DE NODO,2,0,2,Closed,GT - F.O VOC,omar.zambrano,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,30-APR-24,"INFORMA JOSE ESCOBAR QUE SE REPARA HILOS DAÑADOS EN MUFA SE REALIZAN 12 FUSIONES TRABAJ EN SITIO IVAN ALARCON, WILSON ECHEVERRIA Y ARTURO IZAGUIRRE",50,0,14.592374,-90.472103,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,,
1729,F5480559,F5480559-002,CLARO TV,RED HFC,TELGUA,30/04/2024 10:25:58,30/04/2024 15:18:20,4.87,Guatemala,METROPOLITANA,LOURDES/SALA DE DATOS(NODO TELERED 2),ronal.marcos,30/04/2024 10:38:12,GT - F.O VOC,WO - CCR GT,,cristian.gonzalezr,LOU05 NODO FUERA DE SERVICIO SIN SEÑAL HFC,CAIDA TOTAL,INTERNET_TV_VOZ,30/04/2024 10:25:57,30/04/2024 15:17:31,LOU05 NODO FUERA DE SERVICIO SIN SEÑAL HFC,2,0,2,Closed,GT - F.O VOC,ronal.marcos,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,30-APR-24,"ROLANDO MARTINEZ 58263753 INDICA QUE CARLOS ALVAREZ CONFIRMO QUE YA SE ENCUENTRA OPERATIVO ADICIONAL SE CONFIRMA CON RONDAL MARCOS DEL VOC, SE TENIA CORTE DE FO EN MUFA SE REALIZA UNA FUSIONES, SE TRA",50,0,14.6355,-90.489001,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
1730,F5480800,F5480800-003,TRANSMISION,MUX SDH,TELGUA,30/04/2024 12:42:03,01/05/2024 02:39:33,13.96,Guatemala,METROPOLITANA,GUARDA VIEJO ABAJO,luis.e.gonzalez,30/04/2024 13:32:04,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,AMX-2 ||| INC || HIGH SPAN LOSS GUARDA VIEJO || ENLACE GUARDAVIEJO-GUASTATOYA || 2024043075000091,CAIDA PARCIAL,MUX SDH SMT1,30/04/2024 12:42:02,01/05/2024 02:39:31,"AMX-2 ||| INC || HIGH SPAN LOSS GUARDA VIEJO || ENLACE GUARDAVIEJO-GUASTATOYA || 2024043075000091
SOLICITAMOS SU APOYO PARA REVISAR EL SIGUIENTE ENLACE, EN EL CUAL ESTAMOS OBSERVANDO ALARMA DE HIGH SPAN LOSS EN GUARDA VIEJO INICNADO A LAS 10:40 GMT-6.
REVISIÓN SPAN LOSS SE TIENE UN AUMENTO DE 0.78 D",3,0,2,Closed,FRONT OFFICE,alexanderf.lopez,SINCRONIA,TRANSMISION,closed,f,,,,01-MAY-24,"B.O SU APOYO VALIDANDO SEGUN INDICA UFINET  SEGUIMEINTO TT TIK-424860-B5M7¿ 30/04/2024 10:04 PM ESTIMADO/A CLIENTE, ESPERO QUE ESTE MENSAJE LE ENCUENTRE BIEN. QUISIERA INFORMARLE QUE HEMOS COMPLETADO",1,0,n/b,n/b,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,,
1731,F5481136,F5481136-002,TRANSMISION,DWDM,TELGUA,30/04/2024 16:28:56,30/04/2024 22:45:10,6.27,Guatemala,OCCIDENTE,SAN MARCOS UR,tmipuser,30/04/2024 17:51:41,FRONT OFFICE,WO - CCR GT,,hugok.anderson,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_San Marcos | Puerto: 0-Floresta/ Tecun Uman-4-11AST2-2(RM2/TM2 Dir Tecun Uman)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.26 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: NSMAGTSM,CAIDA TOTAL,DWDM SIN PROTECCION,30/04/2024 16:27:38,30/04/2024 22:20:58,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_San Marcos | Puerto: 0-Floresta/ Tecun Uman-4-11AST2-2(RM2/TM2 Dir Tecun Uman)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.26 Causa Probable: OSC_LOS is declared if the input power is lower t,1,0,2,Closed,FRONT OFFICE,garza.stebee,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,30-APR-24,"-*-* CARLOS MAZARIEGOS INDICA QUE SE REALIZA REPARACION DE CORTE DE CABLE DE F.O OPTICA PROVOCADO POR UN CAMION QUE JALO LA FIBRA, SE REALIZAN 24 FUSIONES, SE INSTALA UN EMPALME MARCA COMSCOP TRABAJAN",120,11,14.685757,-92.133355,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1732,F5481233,F5481233-002,CLARO TV,RED HFC,TELGUA,30/04/2024 17:20:05,30/04/2024 21:26:01,4.1,Guatemala,METROPOLITANA,EL CARMEN UR,julio.vasquez,30/04/2024 17:23:15,GT - F.O VOC,WO - CCR GT,WO - CLAROFIBRAOPTICA,romeoe.luna,ELC15 NODO SIN SEÑAL,CAIDA TOTAL,INTERNET_TV_VOZ,30/04/2024 17:20:04,30/04/2024 21:22:32,ELC15 NODO SIN SEÑAL,4,0,2,Closed,GT - F.O VOC,omar.zambrano,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,30-APR-24,"-*-*- GILMAR HERNANDEZ  SE JALA RESERVA DE FIBRA SE REALIZA 2 EMPALMES CON FIBRA DE 12 HILOS || 24 FUSIONES EN TOTAL QUEDANDO OPERATIVO, VALIDA OSCAR FUENTES DE VOC ATIENDEN JOSE LUIS HERNANDEZ | JOEL",30,0,14.58755,-90.58491,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1733,F5481453,F5481453-003,DATOS,SWITCH,TELGUA,30/04/2024 19:53:55,01/05/2024 04:12:25,8.31,Guatemala,OCCIDENTE,SAN PEDRO NECTA CELDA,iboy.victor,30/04/2024 20:24:33,FRONT OFFICE,WO - CCR GT,,mynor.adqui,CAIDO ENLACE IP DE COLOTENANGO HACIA SAN PEDRO NECTA.,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,30/04/2024 19:53:53,01/05/2024 04:12:16,CAIDO ENLACE IP DE COLOTENANGO HACIA SAN PEDRO NECTA.,2,0,2,Closed,FRONT OFFICE,alexanderf.lopez,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,01-MAY-24,"SE REPARA CORTE DE FIBRA POR ARBOLES CAIDOS, SE INSTALA 150MTS DE CABLE Y SE REALIZAN 48 FUSIONES VALIDA SANTOS BATEN TODO OK, TRABJO EN SITIO HUBER GOMEZ Y NESTOR PAREDES",1,0,15.4909818,-91.75472,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1734,F5481879,F5481879-003,DATOS,ROUTER,TELGUA,01/05/2024 08:08:10,01/05/2024 17:27:26,9.32,Guatemala,CENTRAL,CASILLAS PUEBLO CELDA,tmipuser,01/05/2024 12:52:06,GT - F.O MOVIL,WO - CCR GT,,thomas.peliz,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: ONSRGTCSN1D1A01A25ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,01/05/2024 07:48:00,01/05/2024 13:33:56,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: ONSRGTCSN1D1A01A25ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.2.135
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,01-MAY-24,FALLA NO.: 5481879 TAREA DE FO 5481879-002 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: NUEVA SANTA ROSA  - CASILLAS LATITUD DE CORTE DE F. O: 14.4068705 LONGITUD DE CORTE DE F.O: -90.2618996 REPARACIÓ,1,3,14.4068705,-90.2618996,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1735,F5481968,F5481968-002,DATOS,SWITCH,TELGUA,01/05/2024 09:48:36,01/05/2024 18:05:46,8.29,Guatemala,OCCIDENTE,LA MAQUINA SHELTER,bernie.cubur,01/05/2024 11:47:38,GT - F.O MOVIL,WO - CCR GT,,roger.funes,LA MAQUINA 2253(10.87.11.60)  100GE0/2/27 -- CUYOTENANGO 2228(10.87.11.93)  50|100GE0/2/0,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,01/05/2024 09:48:34,01/05/2024 15:57:18,LA MAQUINA 2253(10.87.11.60)  100GE0/2/27 -- CUYOTENANGO 2228(10.87.11.93)  50|100GE0/2/0,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,01-MAY-24,F5481968 *TAREA DE FO: 5481968 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: UR CUYOTENANGO - CELDA MÁQUINA 1 LATITUD DE CORTE DE F. O: 14.468782 LONGITUD DE CORTE DE F.O: -91.574014 REPARACIÓN PRINCIPAL D,1,0,14.468782,-91.574014,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
